tweet,label
"@VAcadien ""On est pas la Californie icitte avec des millions d'options"", c'est dans le mille 😄 Beaucoup de gens semblent ne pas vouloir prendre conscience que ce n'est pas tout le monde qui a une abondance d'options véganes. Le burger Beyond Meat de A&amp;W est une gâterie pour moi aussi 🙏",0
"@PugilistPenguin Whoppers are like, the real meat version of the impossible/beyond burgers. You know it tastes like a burger, but something is not right.",0
The impossible burger was good I like beyond meat more tho,0
"@OrdinarySausage Beyond Sausage Sausage was good, but when's the Impossible Whopper sausage? Or when McDonalds releases their McPlant burgers?",0
"@emmalunn @GreenGymPenge ""My tribe and I go there at summer solstice to sacrifice a Beyond Meat Burger goat. """,0
"Since I have to be vegetarian for the week, anyone have opinions on beyond meat burgers? I’m kinda desperate but also just curious",0
"@Emm_Initiative @JamesTKirok Beyond meat makes breakfast sausage patties now.

You can also season the plain beyond meat burger to taste like sausage (i do this for recipes that call for Italian sausage all the time).",0
"McDonald's unveils its own meatless burger McPlant, a year after Beyond Meat test... (https://t.co/C8jhCOuonc)",0
"Probé las hamburguesas de Beyond burger y como vegetariana que he probado todos los lugares veggies y veganos posibles, está medio malita y no la volvería a comprar",1
beyond burger,0
"People: ""Those vegan meats are still unhealthy!""
Vegans: ""You're not supposed to eat Beyond Burgers for every meal... just like you're not supposed to eat McDonald's for every meal...""",1
it would be so sexy if i could have a scrumptious little beyond burger right now,0
The beyond burger tastes like science.,0
Why did Sheetz betray me by getting rid of the beyond burger? I was finally about to start admitting a slight fondness for the place....but of course they go and muck it up. Dreadful.,1
A beyond meat burger https://t.co/zu0Wi9ZGS6,0
"This Saturday, join us for our first Burger Day! 🍔

All burger orders are made to order and completely customizable! We’ll have beef and Beyond patties, and loads of burger toppings.

Plus, we have plenty of delicious craft beer on tap to pair with your burger. 🍺 https://t.co/swt03OPJ7L",1
@mrtyft Det köper jag! Vegokorv är jag helt ok med förresten. Men inte biffar/bullar/färs av köttimitation. Gillar inte beyond burgers till omgivningens chock.,0
Tacos using beyond burger protein is probably my new favorite quick meal 🥺,0
@derussican @biggestmuscles @pizzahut @BeyondMeat I would rather have a regular veggie burger. I love the morning star and boca burgers. When we tried the beyond kind it was like chewing on rubber.,0
The fact that I just had to bite into my burger BELIEVING @DennysDiner would have a bit of integrity and not put in a regular dead animal patty instead of a beyond burger has me livid !,1
"@chinchlady701 @NatalieLanovill I'm not vegan but tried the new plant based burgers &amp; sausages - ""Beyond Meat"" I think? - &amp; was pleasantly surprised. I've had trouble w/ animal fats since my gal bladder was removed &amp; had resigned myself to not being able to eat burgers when out (lean meat is ok for at home).",0
@incogmeato i bought beyond burgers yesterday and now im seeing these adds. fuck that,1
@NotShakur me eating 7 beyond burgers a week,0
"From Beyond Burgers to Vegan Meat Ranchero Tacos, find all the Vegan &amp; Vegetarian options available at Libations Tavern! 👏
.
.
.
#libations #millersvillemd #maryland #americantavern https://t.co/TWEjIwIrUn",0
This beyond burger I just made tho whew super torch 🤤,0
"@GaymerPolitico @GaymerPolitico Hi! We've made the decision to permanently remove our Beyond Meat Sausage &amp; Egger. We introduced this breakfast option in 2019, however it's no longer the right fit for our breakfast menu. Our Beyond Meat Burger remains available at restaurants across the country.",1
"Few things more mind blowing than the Beyond Burger. There’s no meat in it, but it tastes exactly like meat.",0
@nomifriegues @JackBox Their fries are AWFUL but fatburger has the Impossible Burger and I like it better than the Beyond meat! They have vegan cheese too!,0
@BeeHiveKicker I do like the beyond burger meat. I like tofu too. My kid makes kale chips that are really good. I got a subscription to @HelloFresh to try their vegan options.  It has been very helpful,0
@McDonaldsCanada Can you please get beyond meat! I miss Big Macs and cheese burgers 😂😂,0
"@moonstonemother Thankfully, now there are lots of replacement/transition foods that are really tasty, like Beyond Burger. At least you have an awareness, and everything in moderation. Even just introducing green smoothies is beneficial. Glad your kids are learning healthy eating habits.",0
"@OlinTheMighty You could probably substitute tofu for a lot of the meat based stuff and add some vegetable based umami of choice to give it flavor (miso, fish paste). They do have a beyond burger recipe and several mushroom ones too.",0
"McDonald's Announces New Plant-Based Burger

The long-awaited 'McPlant' was formulated with help from Beyond Meat

https://t.co/YmgaKgRMhV @Treehugger @McDonalds #sustainable #meat #McPlant #ethoslifestyle",0
Our Beyond Burger is beyond your expectations. https://t.co/KeQwumIEYY,0
"@meowsesparson @pizzahut @BeyondMeat Beyond meat is actually amazing, the burgers taste like burgers. It’s plants not rubber. Do the research! Pizza Hut certainly did!!",0
"@gordovegan Like Dr. Leo Marvin said, “baby steps” I work in the restaurant industry and the last place I worked at ditched their non vegan veggie burger for the beyond burger and it went from 2% of burger sales to 40%  even tho it was a brioche bun. https://t.co/sxLgFIa5VQ",0
So I'm reading you can eat a beyond burger raw,0
@TrumpStudents Nothing beyond burger,1
@officialmcafee Billy Gates of hell heavily invested in - impossible burger with dangerously high levels of cancer causing glyphosate. He also invests in beyond meat. pick ur poison,1
"Beyond burgers, fried potatoes and more burgers with sliced apples also https://t.co/4ZRSRuy7EY",0
@langejanne @gatica1813 I enjoy the Beyond Burger too!💚,0
"I'm not on the cusp of a lifestyle U-turn, but beyond burgers are a big yes from me 😋",0
"@drunkvegans By the way, the commercial success of the Impossible Burger and Beyond Burger is NOT because vegans are eating them.",0
"In the past few years, mainstream operators have turned to plant-based imitations to offer more healthful &amp; sustainable versions of beef, pork &amp; chicken dishes, especially burgers. But lately, the trend of protein swaps is extending beyond the plant-based movement. - @technomic https://t.co/qPqdC7mqtL",0
@aimhumor Beyond Meat Cheese Burger,0
I had a beyond burger for the first time and omfg 😭😍,0
"A friend just told me Beyond Burger is essentially Moin Moin (which ive always hated)

I love Beyond Burgers- I am part of the problem https://t.co/4dkqL07bfl",1
"how gordon ramsey, the personified pompous ass of a human being, can even dare to attempt to give off 'good vibes' is beyond me. stick to your baby tantrums burger boy, let actual nice people ride this wave of wholesome vibes (like ice bhai) https://t.co/YxzJRCtHEd",0
"From Now On Don't Buy Me Alcohol, my cravings for Rib Burgers 🍔 is way beyond 💯",0
"@McDonalds

Moo-t Point!

Have
Ye heard
Aboot the
McPlant Burger?

Aye -
On sale
Next year

Beyond Meat!
Fir me?
Nae treat!

Made fae
Grass?! - I fear.
;-) https://t.co/srEqlKRjCi",0
"どうなって行きますかね。
&gt;一方、Burger Kingは昨年、Impossible Foodsの「Impossible Whopper」、White Castleは2018年に「Impossible Slider」を発売しています。さらに、KFCは昨年からBeyond Meatとの提携で「Beyond Fried Chicken」を提供しています。
https://t.co/5YhDjhoR8N",0
@VisionarySZN None Beyond Burger! https://t.co/5SA5zzzJkl,0
"...following Spurs, beyond the living room and our comfortable sofa. We miss making our way to N17. Meeting mates for a slap up fry up or a McDonalds or better yet, a dodgy burger with sugar coated fried onions. Then a few beers in a pub or indoors, inside the...",0
"Favoriete lunch

#currywurst #likemeat
#beyondsausage
#beyondburger #grilworsten
#beyondmeat
#gardengourmet
#incridibleburger  #movingmountains
#veggieburger
#vegaburger
#veganburgers https://t.co/GJWU7nLDa6",0
I thought I was going to be mindblown by A&amp;W’s beyond meat burger but I was extremely disappointed ☹️,1
"Beyond burger with violife cheddar and veganaise, mustard, and pickles. via /r/vegan https://t.co/UVhYioxIsZ

#vegan #veganrecipe",0
@pookleblinky Yeah that's called a beyond meat burger,0
why is the only beyond burger in hood river 8 bucks,0
"¡ ESPECIAL VEGANOS !
Hamburguesa Vegana Beyond Burger 113 g
Deliciosa alternativa  de la hamburguesa de carne para los VEGANOS, elaborada con ingredientes a base de vegetales fresco y naturales. Un producto sin gluten, sin OMG y sin soja.
Formato hostelería, Caja 4 x 10 unids. https://t.co/dUwHopdLmR",1
"マクドナルドと提携したビヨンドミートが、次はBeyond Burger 3.0🍔を出す予定のようですね。

時期は不明ですが、これまでのものが「使い物にならない」ほどのクオリティとのこと。気になりますね👀

#フードテック
#代替肉 https://t.co/mvYSHurnmK",0
McDonald's McPlant is Coming For Beyond Meat's Crown: https://t.co/At4go89WB1 #slashdot McDonald has announced plans to introduce its own plant-based burger option to the menu in select markets as soon as next year. From a report: The company made its plans public this week at …,0
Just ate two (2) beyond burgers at 1am. Night Burgers.,0
"@spexfox @DragonRift @CupricFox What I also tend to do is replace meaty burgers with the beyond meat if I'm 'snacking' on a burger, makes meat more of those ""I'm gonna treat myself today."" things, veggie burgers have come a long way and are pretty damn good just not a 1:1 replacement yet.",0
@meatiermcsorley bruh the beyond burger no soy tweet had me dying the other day 😂,1
I made a beyond meat shake shack inspired burger.... baby all ima say is they don’t call me chef li for nothing,1
"@geowaymann @ThumblessJaydar Man, this reminds me of that Beyond Meat Burger coming to McDonald's. This makes me hungry haha",0
"@deemurthy I never noticed the aftertaste people mention that Beyond had until I had impossible. I’ve tricked heavy meat eaters using Impossible making burgers, meatball subs, Bolognese,Korean bulgogi,shepherds pie, French meat pies w an even swap where meat would be and they had no idea",1
@justjohn2_j @fishypants__ @meatiermcsorley @heather_chips I'm doubtful about the tastiness of something like a Beyond Burger microwaved but it would at least retain its veganness.  Yea for that.,0
"@mcclure111 A legend. Beyond her many technical accomplishments, I enjoyed hearing accounts of her announcing ""it's burger time!"" to EA coworkers before  tucking into some lunch burgers.",0
"A good burger joint in Gurgaon.

Something that is more than just fast food - Beyond KFC, Burger King or McDonald's https://t.co/aMqvoOncJe",0
@DousCassoue Beyond meat is the real deal!!! I had a behind burger 👌🏾,0
"@OttoVanWesley Yaaas it should be good, beyond meat is usually pretty good. I got beyond burgers last night ‘cuz I found them at the grocery store I go to! Lol",0
"@Shibbroni I like impossible patties in burger form and I like the ground beef version from beyond , I make them both at home but Delilah or Lilahs their delivery version is fantastic",0
@Lovely_Rebelle Good af!!! Try beyond burger,0
"So.. they’re $6/box. I tried Mild. It has microwave instructions and the breading was ok but next time I’ll bake them.

Unfortunately the meat tastes exactly like that typical “Beyond Burger” taste and not seasoned at all. A beef patty but not a Jamaican beef patty. 5/10 stars. https://t.co/CKvIuDn1Uo https://t.co/BrMeccUygr",0
